uqnr,personnr,psu,prov,head_popgrp,head_sex,head_age,hsg_maind,hsg_walls,hsg_roof,hsg_floor,hsg_cond_wall,hsg_cond_roof,hsg_cond_floor,hsg_rm_tot,hsg_tenure,hsg_rent,hsg_rdp,hsg_subsidy,wat_drinkwat,wat_dist,wat_time,wat_pipe,wat_treat,wat_mun_source,wat_meter,wat_pay,wat_inte_12mth,wat_inte_2days,wat_inte_altsource,wat_inte_15days,wat_bottle,san_toil,san_share,san_location,san_distance,san_washfac,san_wash,eng_access,eng_mainelect,eng_mains,eng_supply,eng_cook,eng_light,eng_wheat,eng_sheat,eng_loadshed_freq,eng_light_alt,eng_cook_alt,eng_pay,swr_rub,swr_sepwaste,swr_env_rub,swr_env_lit,swr_env_wat,swr_env_air,swr_env_lan,swr_env_noi,com_phone,com_cell,com_cell_total,com_int_fixed,com_int_mobile,com_int_pubwifi,com_int_stud,com_int_work,com_int_libr,com_int_cafe,com_mail_post,com_mail_Pbag,com_mail_Postnet,com_mail_Other,tra_taxi,tra_bus,tra_train,tra_taxi_trips,tra_taxi_cost,tra_taxi_dist,tra_bus_trips,tra_bus_cost,tra_bus_dist,tra_train_trips,tra_train_cost,tra_train_dist,hhw_hltfac,hhw_transp,hhw_time,fsd_hung_adult,fsd_hung_child,fsd_worried,fsd_healthy,fsd_fewfoods,fsd_fewfoods_days,fsd_skipped,fsd_skipped_days,fsd_ateless,fsd_ateless_days,fsd_ranout,fsd_ranout_days,fsd_hungry,fsd_whlday,agr_agri,agr_agrino,agr_agrdecmaker,agr_agri_type_live,agr_agri_type_poul,agr_agri_type_grai,agr_agri_type_indus,agr_agri_type_fruit,agr_agri_type_fod,agr_agri_type_fish,agr_agri_type_for,agr_agri_type_game,agr_mainuse,agr_plant_farm,agr_plant_back,agr_plant_schl,agr_plant_comm,agr_plant_vrd,agr_plant_oth,fin_inc_sal,fin_inc_buss,fin_inc_rem,fin_inc_pen,fin_inc_grant,fin_inc_agric,fin_inc_none,fin_inc_oth,fin_inc_main,fin_rem,fin_pen,fin_reqinc,fin_compinc,fin_exp,hwl_vehicle,hwl_totveh,hwl_domw,hwl_status,hwl_happy,hwl_assets_tv,hwl_assets_pool,hwl_assets_dvd,hwl_assets_paytv,hwl_assets_ac,hwl_assets_comp,hwl_assets_vac,hwl_assets_dishw,hwl_assets_washm,HWL_Assets_tumd,hwl_assets_freezer,hwl_assets_fridge,hwl_assets_estove,hwl_assets_microw,hwl_assets_sink,hwl_assets_secure,hwl_assets_hometh,hwl_assets_geyser,hwl_assets_solarg,hwl_assets_solarp,hwl_assets_rainwtnk,hwl_assets_borehole,hwl_assets_piano,hwl_assets_radio,hwl_assets_Gstove,hwl_res_name,Q1ntLanguage,Q2Dwelling,hholdsz,mobphon_hh,smartphone_hh,onemed_hh,chld5yr_hh,chld17yr_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,totalgrnt_hh,undisab_hh,disab_hh,sevdisab_hh,econact_hh,totmhinc,stratum,geotype,metro,metro_code,rotation,house_wgt
281102250000002101,01,28110225000,2,1,1,40,1,2,2,8,4,3,4,4,5,88,1,2,2,8,8,8,3,1,1,2,1,1,10,1,1,3,2,1,8,1,1,1,2,1,2,1,1,1,9,2,2,4,1,9,5,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,1,2,2,2,2,2,2,2,2,4,8,8,8,8,8,8,1,2,2,2,1,2,2,2,5,8888888,8888888,1000,3,6,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,6,3,1,0,2,4,0,800,6,2620,0,0,0,1,3420,20102,1,2,3,3,658.050399746
281102250000004001,01,28110225000,2,1,1,45,1,2,2,6,3,3,4,5,5,88,1,2,2,8,8,8,3,1,1,2,2,8,88,8,1,1,2,1,8,2,2,1,2,1,2,1,1,1,4,1,8,3,1,9,5,2,2,2,2,1,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,1,2,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,2,1,2,2,1,2,2,2,5,8888888,8888888,2000,3,6,1,1,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,6,4,4,0,1,3,0,100,4,1660,0,1,0,1,1760,20102,1,2,3,3,658.050399746
281102250000005901,01,28110225000,2,1,1,26,1,2,2,6,3,3,3,4,6,88,1,2,2,8,8,8,3,1,2,2,1,2,88,2,1,1,2,1,8,2,1,1,2,1,2,1,1,1,4,1,3,3,1,9,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,8888888,8888888,10000,2,9,2,88,2,4,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,0,0,0,0,15000,0,0,0,0,0,1,15000,20102,1,2,3,3,734.567607751
281102250000007801,01,28110225000,2,1,1,23,1,2,2,8,3,3,3,3,6,88,1,2,5,1,1,1,3,1,2,2,1,1,10,1,1,3,2,1,8,2,1,1,2,1,2,1,1,1,9,2,8,7,2,9,5,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,350,3,3,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,0,0,0,0,0,1,350,0,0,0,0,350,20102,1,2,3,3,734.567607751
281102250000009701,01,28110225000,2,1,2,59,1,2,2,6,3,3,3,4,5,88,1,2,2,8,8,8,3,1,1,1,1,1,10,1,2,1,2,1,8,2,1,1,2,1,2,1,1,1,5,2,3,3,1,9,5,2,1,2,2,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,50,0,888,8888,888,888,8888,888,2,1,3,1,1,1,1,1,2,2,8,1,1,1,2,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,2,2,2,5,8888888,8888888,1000,3,5,2,88,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,6,3,3,0,1,3,0,100,6,3080,0,1,0,1,3180,20102,1,2,3,3,425.653733735
281102250000011601,01,28110225000,2,1,2,79,1,2,2,6,3,3,3,6,5,88,1,2,2,8,8,8,3,1,2,2,1,1,4,1,1,1,2,1,8,2,1,1,2,1,2,1,1,1,4,1,6,3,1,9,5,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,2,7,2,88,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,3,4,1,8,3,3,0,2,5,1,0,7,5940,1,2,1,0,5940,20102,1,2,3,3,467.150343618
281102250000013501,01,28110225000,2,1,1,57,1,2,2,8,3,3,3,4,5,88,1,2,2,8,8,8,3,1,2,2,1,1,10,1,1,1,2,1,8,2,1,1,2,1,2,1,1,1,4,1,8,3,1,7,5,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,100,0,888,8888,888,888,8888,888,5,1,3,1,1,2,2,2,8,2,8,2,8,2,8,2,2,1,2,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,8888888,8888888,1500,3,6,2,88,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,5,1,1,0,2,3,0,2000,4,1790,1,2,0,1,3790,20102,1,2,3,3,436.692958967
281102410000001101,01,28110241000,2,1,2,49,1,2,2,6,4,4,4,2,5,88,1,2,1,8,8,8,3,1,1,1,1,2,88,1,2,1,2,1,8,1,2,1,2,1,1,1,1,1,4,1,3,3,1,1,5,1,1,2,2,1,2,2,1,4,2,1,2,2,2,2,2,1,2,2,2,1,2,2,12,360,0,888,8888,888,888,8888,888,2,1,2,1,1,1,2,1,2,2,8,2,8,1,2,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,10000,3,9,2,88,2,4,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,5,4,4,0,0,3,0,6926,3,1440,0,1,0,2,8366,20102,1,2,3,3,698.549997487
281102410000003901,01,28110241000,2,1,1,45,1,2,2,6,4,4,4,6,5,88,1,2,1,8,8,8,3,1,1,2,1,2,88,1,1,1,2,1,8,1,2,1,2,1,1,1,1,1,4,1,6,2,1,1,5,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,1,2,6,1,1,1,2,2,8,1,2,1,2,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,3000,4,6,2,88,2,4,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,4,1,6,2,0,0,1,2,0,0,5,2010,0,0,0,0,2010,20102,1,2,3,3,658.050399746
281102410000006701,01,28110241000,2,1,2,44,1,2,2,6,4,4,4,2,6,88,1,2,1,8,8,8,3,1,1,2,1,2,88,1,4,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,5,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,400,0,888,8888,888,888,8888,888,2,2,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,3,8,2,88,2,4,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,4,1,2,2,2,0,0,0,0,5937,1,1990,0,0,0,2,7927,20102,1,2,3,3,698.549997487
281102410000009501,01,28110241000,2,1,1,36,1,2,2,7,4,4,4,2,1,3,1,2,1,8,8,8,3,1,1,2,1,2,88,1,2,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,7,1,1,5,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,2,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,8888888,8888888,1500,3,6,2,88,2,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,0,0,0,0,2008,0,0,0,0,0,1,2008,20102,1,2,3,3,658.050399746
281102410000012301,01,28110241000,2,1,1,48,1,2,2,8,3,3,3,2,6,88,1,2,1,8,8,8,3,1,1,2,1,2,88,1,2,1,2,1,8,1,2,1,2,1,1,1,1,1,4,1,6,3,1,1,5,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,4,120,0,888,8888,888,888,8888,888,2,1,2,1,1,1,1,1,2,2,8,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,5,8888888,8888888,3000,4,5,2,88,2,5,3,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,1,4,2,2,0,0,2,0,736,3,1310,0,0,0,1,2046,20102,1,2,3,3,658.050399746
281102410000015101,01,28110241000,2,1,2,34,1,2,2,8,4,4,4,2,1,2,1,2,1,8,8,8,3,1,1,2,1,2,88,1,2,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,5,1,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,6,180,0,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,2,2,2,2,2,1,2000,8888888,10000,3,8,2,88,2,4,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,0,0,0,0,6958,0,0,0,0,0,1,8958,20102,1,2,3,3,747.339324874
281102440000000901,01,28110244000,2,1,2,61,9,3,2,8,2,2,2,1,5,88,2,8,6,1,1,1,3,1,2,2,2,8,88,8,1,11,8,8,8,8,8,2,8,8,8,4,4,4,9,5,99,99,8,9,5,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,110,0,888,8888,888,888,8888,888,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,3,7,2,88,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,2,1,0,0,2,1,0,3,2950,1,1,0,0,2950,20105,1,2,3,2,425.653733735
281102440000003601,01,28110244000,2,1,1,63,1,1,8,6,4,4,4,8,5,88,2,2,1,8,8,8,1,1,1,1,1,2,88,2,2,1,2,1,8,1,2,1,1,1,1,1,1,1,4,1,3,7,1,1,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,3,7,1,2,2,3,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,4,1,3,1,0,0,0,2,1,0,3,2950,0,1,0,0,2950,20105,1,2,3,2,436.692958967
281102440000006301,01,28110244000,2,1,2,30,1,2,2,6,4,4,4,5,6,88,2,2,1,8,8,8,3,1,1,2,1,2,88,2,1,1,2,1,8,1,2,1,2,1,1,1,1,1,4,1,8,3,1,1,5,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,700,3,4,2,88,2,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,1,1,0,1,1,0,0,2,830,0,0,0,0,830,20105,1,2,3,2,747.339324874
281102440000009001,01,28110244000,2,1,1,39,1,1,2,6,3,3,3,5,6,88,2,2,1,8,8,8,3,1,1,2,1,2,88,2,1,1,2,1,8,1,1,1,2,1,1,1,1,1,9,1,6,3,2,2,5,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,5,8888888,8888888,1000,3,5,2,88,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,0,0,0,0,500,2,700,0,0,0,1,1200,20105,1,2,3,2,658.050399746
281102440000011701,01,28110244000,2,1,1,70,1,2,2,6,4,4,4,7,5,88,2,2,1,8,8,8,3,1,1,2,1,2,88,1,2,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,4000,3,8,1,1,2,4,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,4,1,4,3,3,0,1,2,1,6958,3,2950,1,1,0,1,9908,20105,1,2,3,2,426.720489733
281102440000014401,01,28110244000,2,1,2,69,1,1,2,6,4,4,4,8,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,2,1,1,2,1,8,1,2,1,2,1,1,1,1,1,4,1,3,2,1,1,5,2,2,2,2,2,2,2,2,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,3,7,2,88,2,3,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,4,1,1,0,0,0,0,0,1,0,1,1990,0,1,0,0,1990,20105,1,2,3,2,467.150343618
281102440000017101,01,28110244000,2,1,2,46,1,2,2,8,3,4,4,5,5,88,2,2,1,8,8,8,3,1,1,2,1,2,88,2,2,1,2,1,8,1,2,1,1,1,1,1,1,1,9,1,6,3,1,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,150,0,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,1500,4,7,2,88,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,0,1,1,0,250,1,480,0,0,0,1,730,20105,1,2,3,2,698.549997487
281102660000000401,01,28110266000,2,1,2,59,1,2,2,8,4,3,4,2,6,88,1,2,1,8,8,8,3,1,1,2,2,8,88,8,1,1,2,1,8,1,1,1,2,1,1,1,1,1,1,1,6,3,2,2,5,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,1,1,2,2,8,1,2,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,4,5,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,2,2,0,1,1,0,0,3,1180,0,0,0,0,1180,20105,1,2,3,4,425.653733735
281102660000002501,01,28110266000,2,1,2,44,1,2,2,8,4,4,4,3,5,88,1,1,1,8,8,8,3,1,1,2,2,8,88,8,1,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,3,2,2,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,1,2,2,2,1,500,8888888,5000,3,8,2,88,2,4,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3,4,1,5,2,2,0,0,2,0,8160,4,1660,0,1,0,2,10320,20105,1,2,3,4,698.549997487
281102660000004601,01,28110266000,2,1,1,51,1,2,2,7,3,3,4,2,5,88,1,1,1,8,8,8,3,1,1,2,2,8,88,8,1,1,2,1,8,1,1,1,2,1,1,1,1,1,9,1,8,7,2,1,5,1,1,2,2,1,1,2,2,88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,1,2,2,6,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,8888888,8888888,1500,5,3,2,88,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,0,0,0,0,0,0,360,1,350,0,1,0,1,710,20105,1,2,3,4,436.692958967
281102660000006701,01,28110266000,2,1,1,47,1,2,1,7,3,3,4,3,1,1,1,2,1,8,8,8,3,1,1,2,2,8,88,8,3,1,2,1,8,1,1,1,2,1,1,1,1,1,4,1,7,2,2,2,5,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,3000,4,6,1,1,2,4,3,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,4,1,5,2,2,0,1,3,0,2000,0,0,0,0,0,1,2000,20105,1,2,3,4,658.050399746
281102660000008801,01,28110266000,2,1,1,52,1,2,11,8,4,3,4,4,6,88,2,2,2,8,8,8,3,1,1,2,1,2,88,1,1,1,1,2,8,1,1,1,2,1,1,1,1,1,5,1,8,4,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,15,0,888,8888,888,888,8888,888,2,1,2,2,6,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,2,2,2,1,2,2,1,5,8888888,8888888,2000,4,5,2,88,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,1,0,0,0,0,0,1200,2,2340,1,1,1,1,3540,20105,1,2,3,4,436.692958967
281102660000010901,01,28110266000,2,1,1,74,1,2,11,6,4,4,4,4,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,1,1,1,2,2,8,1,2,1,2,1,1,1,1,1,9,1,8,7,1,1,3,1,1,2,2,2,2,2,2,88,2,2,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,8888888,8888888,2000,3,7,2,88,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,0,0,0,0,0,1,0,1,1990,0,1,0,0,1990,20105,1,2,3,4,426.720489733
281102660000013001,01,28110266000,2,1,2,82,1,2,2,6,4,4,4,6,5,88,2,2,1,8,8,8,3,1,1,1,1,2,88,1,2,1,2,2,8,1,2,1,2,1,1,1,1,1,1,1,6,3,1,1,5,1,1,2,2,2,2,2,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,30,0,888,8888,888,888,8888,888,2,2,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,1,2,2,2,5,8888888,8888888,2500,3,7,2,88,2,4,3,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,4,1,5,3,2,0,1,2,1,0,5,3670,1,1,1,0,3670,20105,1,2,3,4,467.150343618
281102660000015101,01,28110266000,2,1,2,36,1,2,2,8,4,3,4,3,6,88,2,2,1,8,8,8,3,1,1,2,1,2,88,1,2,1,1,1,8,1,1,1,2,1,1,1,1,1,1,1,6,3,2,1,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,8888888,8888888,2500,3,5,2,88,2,5,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,2,2,0,0,2,0,0,3,1310,0,0,0,0,1310,20105,1,2,3,4,698.549997487
281102660000017201,01,28110266000,2,1,2,36,1,2,2,8,4,4,3,4,6,88,2,2,2,8,8,8,3,1,1,2,1,2,88,1,1,1,1,2,8,1,1,1,2,1,1,1,1,1,9,1,3,4,1,1,3,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,2,2,2,2,8888888,8888888,3500,3,7,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,1,1,0,1,2,0,1472,3,1310,0,0,0,2,2782,20105,1,2,3,4,698.549997487
281103910000001601,01,28110391000,2,1,1,37,1,1,2,3,4,4,4,5,2,3,2,2,1,8,8,8,2,2,8,8,8,8,88,8,2,1,2,1,8,1,2,1,1,1,1,1,1,1,4,1,3,2,1,2,4,1,1,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,20000,3,10,1,2,2,3,1,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,4,1,4,2,2,4,1,2,0,26704,0,0,0,0,0,2,26704,20107,1,2,3,2,730.522910731
281103910000003101,01,28110391000,2,1,2,37,1,1,2,4,4,4,4,4,2,3,2,2,1,8,8,8,2,1,2,2,1,1,7,2,3,1,2,1,8,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,4,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,15000,3,9,1,1,2,4,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,0,1,0,21583,0,0,0,0,0,1,21583,20107,1,2,3,2,775.482816594
